@relation sbir

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute color {C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59}

@data
0.030868,0.539889,0.889867,0.951906,0.960611,0.966697,0.973101,0.983675,0.992253,0.993715,0.994168,1.000000,0.060778,0.191139,0.623858,0.907356,0.981969,0.994817,0.998527,0.999341,0.999722,0.999883,0.999938,1.000000,0.060167,0.357523,0.515642,0.679018,0.853047,0.927609,0.946334,0.958877,0.970985,0.981432,0.991498,1.000000,C23
0.039910,0.062875,0.082858,0.095311,0.118325,0.580931,0.738402,0.842991,0.907646,0.933303,0.952273,1.000000,0.030659,0.109090,0.218067,0.311623,0.402851,0.483749,0.591849,0.889957,0.937980,0.954669,0.966597,1.000000,0.087170,0.175091,0.301146,0.545325,0.846413,0.891725,0.915183,0.932027,0.944336,0.952367,0.959070,1.000000,C35
0.264719,0.643592,0.856709,0.916514,0.926203,0.930335,0.933631,0.937238,0.945068,0.955459,0.962554,1.000000,0.195851,0.628334,0.857988,0.952351,0.985392,0.999087,0.999984,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000078,0.273902,0.541091,0.697591,0.799049,0.874097,0.923426,0.947125,0.963684,0.980855,1.000000,C48
0.005947,0.028510,0.132920,0.205950,0.257962,0.294007,0.602673,0.989273,0.996763,0.997871,0.998220,1.000000,0.087818,0.280265,0.541133,0.855764,0.932329,0.961913,0.996391,0.998315,0.998868,0.999175,0.999409,1.000000,0.007401,0.071281,0.182292,0.306216,0.440339,0.511839,0.699864,0.937040,0.990276,0.993722,0.997396,1.000000,C35
0.165291,0.278851,0.306429,0.312518,0.316717,0.335272,0.695431,0.752876,0.880222,0.942735,0.964002,1.000000,0.163942,0.414698,0.510093,0.565694,0.612084,0.657971,0.721243,0.814562,0.980820,0.984998,0.987071,1.000000,0.074383,0.238297,0.291375,0.400077,0.602088,0.658074,0.663567,0.668527,0.685943,0.738289,0.829430,1.000000,C41
0.269179,0.401239,0.474754,0.573478,0.608573,0.659404,0.663223,0.675918,0.717679,0.740234,0.772179,1.000000,0.122913,0.207829,0.424209,0.691392,0.874921,0.949168,0.978605,0.988394,0.993089,0.995619,0.997092,1.000000,0.009600,0.125868,0.326772,0.525294,0.674548,0.751451,0.806526,0.854237,0.878787,0.888571,0.894494,1.000000,C22
0.050491,0.474075,0.503522,0.508122,0.510256,0.516197,0.967104,0.991653,0.993268,0.993456,0.993509,1.000000,0.194783,0.339073,0.511728,0.606333,0.640970,0.667572,0.693702,0.736155,0.808860,0.929796,0.999689,1.000000,0.000239,0.003158,0.010368,0.017262,0.076278,0.245335,0.428924,0.626566,0.847305,0.974304,0.999488,1.000000,C35
0.085364,0.421199,0.551946,0.567638,0.573013,0.590450,0.771599,0.925075,0.947019,0.954648,0.964062,1.000000,0.105683,0.270544,0.417414,0.623829,0.782549,0.918125,0.985323,0.998099,0.999771,0.999968,0.999992,1.000000,0.007002,0.112911,0.355943,0.548217,0.641972,0.696129,0.721374,0.738559,0.772959,0.939505,0.997761,1.000000,C12
0.107987,0.112436,0.112809,0.112929,0.113273,0.114158,0.215288,0.500091,0.836023,0.888159,0.931936,1.000000,0.178542,0.495023,0.848647,0.911294,0.939229,0.966658,0.991906,0.998834,0.999929,0.999997,1.000000,1.000000,0.000010,0.380283,0.463674,0.503766,0.542241,0.578685,0.621252,0.669385,0.728576,0.798702,0.952897,1.000000,C35
0.059745,0.428115,0.614339,0.670557,0.734901,0.795445,0.997449,0.998545,0.998695,0.998781,0.998975,1.000000,0.204739,0.578463,0.800666,0.933179,0.983879,0.992052,0.995847,0.998303,0.999379,0.999679,0.999776,1.000000,0.000297,0.002464,0.018511,0.126569,0.364751,0.575912,0.650685,0.665336,0.670778,0.679461,0.713175,1.000000,C52
0.003207,0.007235,0.014096,0.024355,0.068478,0.215933,0.955168,0.992341,0.996740,0.997905,0.998603,1.000000,0.019458,0.052185,0.103489,0.197423,0.344647,0.551870,0.715870,0.820987,0.944048,0.995890,0.997341,1.000000,0.005435,0.035808,0.166131,0.278664,0.339773,0.368606,0.401263,0.456585,0.507731,0.538026,0.603715,1.000000,C52
0.016584,0.026042,0.044498,0.064812,0.101492,0.229583,0.792241,0.958459,0.985599,0.990992,0.993575,1.000000,0.231499,0.473726,0.645166,0.751923,0.836842,0.898646,0.956320,0.993866,0.999005,0.999514,0.999737,1.000000,0.000068,0.004855,0.087624,0.264563,0.513964,0.653698,0.697383,0.707225,0.711889,0.715002,0.719114,1.000000,C35
0.165501,0.215910,0.274205,0.368751,0.536496,0.553183,0.872582,0.902457,0.909362,0.914645,0.928542,1.000000,0.024930,0.136075,0.282407,0.452457,0.578989,0.616617,0.649163,0.684271,0.865693,0.964183,0.970413,1.000000,0.078436,0.146190,0.220537,0.386479,0.545789,0.634316,0.657990,0.698228,0.811292,0.905239,0.969665,1.000000,C57
0.412984,0.725599,0.920920,0.937497,0.939297,0.939885,0.940245,0.940549,0.941507,0.944119,0.951877,1.000000,0.007781,0.055285,0.203703,0.451438,0.708162,0.865819,0.944709,0.974321,0.986822,0.992341,0.995257,1.000000,0.002498,0.024806,0.129792,0.347319,0.623669,0.800715,0.892395,0.933983,0.960406,0.979883,0.992932,1.000000,C48
0.006078,0.012287,0.034436,0.098387,0.344925,0.706595,0.950829,0.988255,0.993147,0.995026,0.996824,1.000000,0.020258,0.081574,0.247766,0.506264,0.741349,0.861998,0.919131,0.944037,0.959196,0.968364,0.974694,1.000000,0.061308,0.220198,0.420826,0.609481,0.768849,0.842133,0.887915,0.920356,0.944357,0.960823,0.974523,1.000000,C39
0.513437,0.639754,0.668372,0.674125,0.677272,0.682096,0.852038,0.876039,0.888862,0.899213,0.916128,1.000000,0.101933,0.388259,0.512469,0.617118,0.761043,0.793997,0.809332,0.822669,0.929020,0.985355,0.988236,1.000000,0.029383,0.087577,0.163790,0.349156,0.468875,0.503493,0.594849,0.809707,0.899838,0.950402,0.986452,1.000000,C41
0.166086,0.321087,0.488735,0.572588,0.626257,0.674162,0.877632,0.964970,0.975476,0.979082,0.983305,1.000000,0.097392,0.276783,0.375338,0.532205,0.701013,0.789540,0.850355,0.889988,0.916385,0.932985,0.946381,1.000000,0.175616,0.299797,0.400077,0.532276,0.751808,0.903990,0.946945,0.970587,0.985851,0.990766,0.994071,1.000000,C18
0.000312,0.001209,0.011568,0.044293,0.130380,0.212354,0.955131,0.998734,0.999931,0.999947,0.999958,1.000000,0.001044,0.011993,0.053219,0.118173,0.205506,0.335551,0.535782,0.704338,0.894788,0.914517,0.928545,1.000000,0.129831,0.210614,0.260440,0.313513,0.372908,0.432907,0.491207,0.548361,0.676624,0.803251,0.956968,1.000000,C50
0.058681,0.084076,0.119577,0.135894,0.151100,0.186334,0.229059,0.273987,0.376202,0.603022,0.873737,1.000000,0.126606,0.353725,0.659530,0.862714,0.943321,0.970340,0.982890,0.988475,0.991661,0.993638,0.995155,1.000000,0.018668,0.177198,0.305508,0.422674,0.552411,0.666202,0.770988,0.846022,0.890172,0.914189,0.930597,1.000000,C22
0.284268,0.407066,0.531638,0.566258,0.572457,0.645263,0.650483,0.668918,0.695680,0.752797,0.831593,1.000000,0.163044,0.368562,0.641946,0.823911,0.919516,0.957482,0.975846,0.983701,0.988286,0.991084,0.993252,1.000000,0.021234,0.153785,0.339999,0.518040,0.630881,0.700276,0.763167,0.810387,0.840968,0.859483,0.872202,1.000000,C18
0.018174,0.032659,0.052734,0.075572,0.125383,0.488271,0.847001,0.944019,0.968650,0.981636,0.989751,1.000000,0.064116,0.163987,0.299361,0.412874,0.500729,0.573139,0.708146,0.899562,0.962096,0.984360,0.988990,1.000000,0.013358,0.158630,0.368932,0.464968,0.529465,0.566302,0.592345,0.610410,0.627217,0.641914,0.660367,1.000000,C35
0.136729,0.353184,0.477696,0.518712,0.554656,0.605349,0.926130,0.954954,0.962497,0.968274,0.979153,1.000000,0.108354,0.251875,0.475552,0.734090,0.934857,0.981589,0.998930,0.999844,0.999981,0.999997,1.000000,1.000000,0.000806,0.165080,0.476461,0.649594,0.724379,0.760367,0.786336,0.805542,0.859411,0.952616,0.981117,1.000000,C12
0.271115,0.321192,0.338345,0.347462,0.402008,0.567853,0.917523,0.964271,0.983311,0.987978,0.990282,1.000000,0.292493,0.316553,0.335199,0.362312,0.417287,0.451774,0.507130,0.555117,0.620371,0.673133,0.718818,1.000000,0.586486,0.697263,0.763682,0.809221,0.831733,0.840037,0.844861,0.849349,0.854698,0.861226,0.890823,1.000000,C48
0.150284,0.272547,0.422899,0.504508,0.563108,0.605767,0.845324,0.964784,0.973985,0.977639,0.985147,1.000000,0.069305,0.269471,0.385542,0.553400,0.692145,0.765072,0.819580,0.878527,0.930046,0.942749,0.952373,1.000000,0.125944,0.253327,0.368401,0.493110,0.666868,0.799849,0.852413,0.913008,0.982037,0.996879,0.998469,1.000000,C18
0.167574,0.199735,0.206401,0.209879,0.221182,0.297348,0.328459,0.366940,0.473384,0.568827,0.680148,1.000000,0.024980,0.164821,0.289771,0.432846,0.596765,0.710984,0.852736,0.911228,0.940820,0.956989,0.967694,1.000000,0.057017,0.182408,0.311143,0.442861,0.590125,0.745569,0.833443,0.863394,0.888615,0.916839,0.970080,1.000000,C35
0.033244,0.083391,0.272738,0.641072,0.892429,0.945743,0.974891,0.982520,0.985667,0.987155,0.989420,1.000000,0.007479,0.033236,0.135547,0.313061,0.447431,0.531118,0.615507,0.673306,0.734481,0.782071,0.829874,1.000000,0.429993,0.531651,0.603982,0.687061,0.785323,0.876104,0.934384,0.965096,0.981974,0.989599,0.993567,1.000000,C38
0.251328,0.401381,0.468721,0.490932,0.508771,0.531166,0.722634,0.793892,0.867011,0.898313,0.925826,1.000000,0.159496,0.311948,0.438011,0.558145,0.663525,0.735657,0.789252,0.843290,0.953278,0.972870,0.978830,1.000000,0.094721,0.253194,0.371645,0.474660,0.568764,0.663354,0.733875,0.771282,0.796207,0.817386,0.837997,1.000000,C38
0.023683,0.040939,0.066825,0.082207,0.090185,0.113646,0.566050,0.942470,0.981161,0.987139,0.989326,1.000000,0.200696,0.381910,0.494317,0.703178,0.806983,0.866184,0.958154,0.997362,0.998498,0.998986,0.999262,1.000000,0.006886,0.031701,0.131422,0.206354,0.416461,0.776772,0.949738,0.996312,0.999674,0.999979,1.000000,1.000000,C35
0.002335,0.007915,0.034320,0.141101,0.520116,0.894074,0.995029,0.998383,0.999128,0.999356,0.999553,1.000000,0.002627,0.017266,0.093547,0.269673,0.479164,0.667787,0.822441,0.896497,0.934754,0.954853,0.968209,1.000000,0.170795,0.367567,0.539490,0.741858,0.851271,0.905415,0.944578,0.969574,0.983292,0.990378,0.994890,1.000000,C16
0.011070,0.052424,0.197643,0.257797,0.290078,0.321709,0.698061,0.979282,0.995391,0.996677,0.997013,1.000000,0.102200,0.369168,0.646699,0.830136,0.920115,0.947147,0.986890,0.995882,0.997582,0.998231,0.998666,1.000000,0.019130,0.116333,0.348505,0.476069,0.746233,0.828331,0.894610,0.942777,0.972831,0.992695,0.999782,1.000000,C35
0.001771,0.004304,0.014083,0.033654,0.091545,0.133713,0.583196,0.997819,0.999152,0.999503,0.999601,1.000000,0.009075,0.027783,0.075276,0.301141,0.746703,0.912548,0.964603,0.983780,0.989567,0.992528,0.994352,1.000000,0.029727,0.108137,0.175786,0.241945,0.368451,0.482394,0.503175,0.539561,0.755065,0.965033,0.994449,1.000000,C35
0.044676,0.072071,0.138831,0.191137,0.259198,0.474117,0.760949,0.889329,0.936710,0.960779,0.974901,1.000000,0.220534,0.357528,0.614187,0.821084,0.928298,0.965004,0.981570,0.988331,0.992205,0.994383,0.995769,1.000000,0.031486,0.305560,0.499881,0.624868,0.685948,0.718482,0.741533,0.758621,0.772827,0.784252,0.794892,1.000000,C22
0.012888,0.035171,0.099883,0.266067,0.371039,0.416606,0.983134,0.996630,0.997740,0.997960,0.998191,1.000000,0.008889,0.051490,0.139269,0.280058,0.453352,0.646967,0.832797,0.940271,0.959950,0.970899,0.979709,1.000000,0.126855,0.212913,0.301036,0.466742,0.503317,0.518424,0.533588,0.550542,0.573024,0.601728,0.654914,1.000000,C50
0.162808,0.586535,0.813588,0.857060,0.910051,0.958773,0.996843,0.997685,0.998029,0.998875,0.998911,1.000000,0.123893,0.419743,0.697347,0.817174,0.929295,0.986885,0.995475,0.996922,0.997754,0.998191,0.998463,1.000000,0.005366,0.140029,0.293108,0.407788,0.532501,0.625086,0.631167,0.656695,0.711677,0.800465,0.887809,1.000000,C8
0.033476,0.242958,0.442408,0.455748,0.467652,0.546236,0.833089,0.988085,0.996038,0.997259,0.997985,1.000000,0.196490,0.288955,0.379316,0.457747,0.566442,0.719580,0.800078,0.849521,0.890113,0.918769,0.938382,1.000000,0.029182,0.082594,0.155423,0.241647,0.356451,0.446634,0.502135,0.610787,0.818942,0.955218,0.980817,1.000000,C22
0.015812,0.027696,0.049511,0.060612,0.070491,0.110021,0.471371,0.911575,0.982292,0.990599,0.993076,1.000000,0.259639,0.657402,0.898423,0.975949,0.989357,0.992863,0.995281,0.996414,0.997228,0.997742,0.998210,1.000000,0.011534,0.032969,0.090542,0.262678,0.425353,0.668036,0.898148,0.981431,0.997312,0.999685,0.999979,1.000000,C53
0.038459,0.089117,0.157887,0.241979,0.332325,0.402733,0.567712,0.912472,0.976439,0.984226,0.986276,1.000000,0.362003,0.517248,0.646379,0.917259,0.974384,0.985182,0.990417,0.992824,0.995008,0.996488,0.997162,1.000000,0.012747,0.129558,0.269397,0.329994,0.525174,0.735195,0.780554,0.863974,0.959795,0.996997,0.999908,1.000000,C52
0.000669,0.001456,0.003209,0.016384,0.142922,0.238803,0.980549,0.996968,0.998979,0.999475,0.999690,1.000000,0.008705,0.021570,0.044881,0.093975,0.187875,0.408976,0.636253,0.835955,0.974232,0.983817,0.987848,1.000000,0.019164,0.183718,0.223825,0.255863,0.279921,0.317399,0.432316,0.507975,0.573806,0.671884,0.885206,1.000000,C50
0.025077,0.041228,0.055621,0.062646,0.072326,0.091385,0.632183,0.939108,0.970673,0.978720,0.983917,1.000000,0.054093,0.161724,0.311767,0.434513,0.509996,0.578682,0.679579,0.823761,0.961070,0.970739,0.977752,1.000000,0.052574,0.119727,0.196336,0.290126,0.399864,0.627283,0.813838,0.888075,0.923430,0.943176,0.960732,1.000000,C7
0.064921,0.369832,0.494082,0.552767,0.637212,0.731132,0.825408,0.930010,0.982889,0.992009,0.996050,1.000000,0.198514,0.283556,0.414271,0.499552,0.598884,0.773686,0.944803,0.993352,0.999206,0.999801,0.999910,1.000000,0.000040,0.001327,0.036204,0.133466,0.255805,0.371447,0.465698,0.549621,0.648592,0.752469,0.823664,1.000000,C22
0.457832,0.751029,0.784642,0.787221,0.788429,0.789042,0.816833,0.961443,0.970219,0.975379,0.981048,1.000000,0.021224,0.154988,0.324656,0.495501,0.695749,0.789169,0.882036,0.947268,0.967910,0.978752,0.984868,1.000000,0.023724,0.068537,0.141321,0.212867,0.289833,0.404678,0.499109,0.609990,0.747304,0.853864,0.973141,1.000000,C12
0.167572,0.544489,0.630879,0.638020,0.640561,0.649241,0.673825,0.902249,0.928667,0.939793,0.948697,1.000000,0.296193,0.483342,0.552769,0.629455,0.760175,0.882504,0.931648,0.956570,0.973083,0.982457,0.992693,1.000000,0.013112,0.047828,0.093144,0.130821,0.160123,0.181676,0.195088,0.238306,0.375785,0.601458,0.871337,1.000000,C4
0.205511,0.222904,0.231678,0.238654,0.288656,0.598418,0.637928,0.659045,0.695536,0.746811,0.798689,1.000000,0.035635,0.100035,0.187956,0.296251,0.518145,0.714739,0.845245,0.916304,0.943533,0.956588,0.966125,1.000000,0.023061,0.075312,0.176322,0.304209,0.578685,0.819491,0.883965,0.918028,0.943977,0.959947,0.970411,1.000000,C35
0.059986,0.292955,0.502613,0.547617,0.581126,0.629283,0.877220,0.990869,0.996637,0.997565,0.997783,1.000000,0.247558,0.387884,0.506481,0.665084,0.718994,0.749902,0.778473,0.803245,0.840641,0.879420,0.912571,1.000000,0.155364,0.305957,0.425345,0.501276,0.564977,0.644352,0.730299,0.916142,0.991067,0.998720,0.999967,1.000000,C22
0.025003,0.058460,0.194258,0.321620,0.358599,0.470314,0.753524,0.967282,0.985499,0.989373,0.991782,1.000000,0.246155,0.596673,0.890350,0.977219,0.993126,0.995782,0.997448,0.998136,0.998569,0.998855,0.999052,1.000000,0.007028,0.039952,0.133729,0.298167,0.500719,0.657759,0.695793,0.707577,0.722461,0.728594,0.730100,1.000000,C35
0.144857,0.513548,0.614172,0.629305,0.637539,0.664195,0.980754,0.990880,0.994772,0.996482,0.997301,1.000000,0.013986,0.057792,0.205145,0.387634,0.538388,0.655750,0.793245,0.973060,0.999702,0.999918,0.999989,1.000000,0.000031,0.021116,0.333707,0.602202,0.694273,0.790027,0.858136,0.905715,0.948317,0.975457,0.996814,1.000000,C12
0.208691,0.218730,0.230100,0.237771,0.239320,0.288275,0.869102,0.946012,0.966828,0.974670,0.976936,1.000000,0.245006,0.482798,0.604323,0.775047,0.951730,0.993818,0.999762,0.999984,1.000000,1.000000,1.000000,1.000000,0.020911,0.331707,0.431793,0.535297,0.639413,0.741873,0.792963,0.810058,0.839707,0.883012,0.947089,1.000000,C2
0.291307,0.351072,0.386093,0.390600,0.392523,0.403740,0.452425,0.547926,0.635920,0.725164,0.814985,1.000000,0.265957,0.567452,0.725586,0.816216,0.863370,0.895229,0.923451,0.942040,0.957595,0.968167,0.976828,1.000000,0.084577,0.167711,0.235027,0.631178,0.860985,0.911593,0.936597,0.953184,0.964304,0.973846,0.982197,1.000000,C59
0.044377,0.428799,0.506207,0.547635,0.583196,0.694892,0.809888,0.967249,0.974680,0.977834,0.979461,1.000000,0.274136,0.506731,0.622525,0.730328,0.830251,0.888333,0.930043,0.954920,0.971087,0.980428,0.986490,1.000000,0.016482,0.075251,0.152811,0.245819,0.341064,0.430969,0.542119,0.741966,0.808906,0.823244,0.826265,1.000000,C48
0.067881,0.189435,0.239702,0.279614,0.338012,0.464510,0.994369,0.996198,0.997118,0.997713,0.998285,1.000000,0.028912,0.088033,0.176419,0.276285,0.371910,0.471021,0.574218,0.710927,0.820192,0.894223,0.968368,1.000000,0.051755,0.115765,0.199002,0.305325,0.407539,0.524533,0.657463,0.803682,0.897771,0.950152,0.980227,1.000000,C7
0.081106,0.309791,0.459967,0.532548,0.567187,0.687633,0.959407,0.981917,0.988753,0.990537,0.991396,1.000000,0.377763,0.550208,0.694469,0.765110,0.820488,0.851813,0.884511,0.906204,0.927985,0.945885,0.961054,1.000000,0.134694,0.266412,0.357024,0.474651,0.523121,0.544586,0.555947,0.586738,0.729687,0.908427,0.984619,1.000000,C35
0.077963,0.143657,0.153092,0.158575,0.164000,0.198470,0.445937,0.624955,0.686326,0.713802,0.751456,1.000000,0.031567,0.168377,0.415191,0.589674,0.759316,0.876115,0.918635,0.936219,0.948155,0.958514,0.973421,1.000000,0.047372,0.163546,0.252991,0.342855,0.466857,0.670800,0.745278,0.787194,0.804904,0.813675,0.821824,1.000000,C35
0.159457,0.189355,0.197360,0.201197,0.214167,0.341616,0.370491,0.393846,0.467366,0.552477,0.675051,1.000000,0.027420,0.141151,0.262915,0.417020,0.644177,0.756542,0.880159,0.930279,0.953708,0.966052,0.975038,1.000000,0.055718,0.182907,0.330585,0.470928,0.632482,0.794354,0.880955,0.912514,0.936030,0.972671,0.990617,1.000000,C35
0.021331,0.031333,0.048663,0.075270,0.130477,0.232208,0.720272,0.933815,0.970576,0.980006,0.986819,1.000000,0.199840,0.488320,0.689261,0.818229,0.895851,0.927547,0.953989,0.979492,0.991732,0.992997,0.994081,1.000000,0.017555,0.040955,0.185875,0.447265,0.487502,0.502868,0.517487,0.531480,0.554896,0.595098,0.658491,1.000000,C18
0.074648,0.114459,0.127199,0.132705,0.143132,0.428453,0.536357,0.677986,0.803873,0.851282,0.886828,1.000000,0.047390,0.157265,0.286527,0.398219,0.497144,0.618339,0.805007,0.931873,0.952709,0.964049,0.971411,1.000000,0.050949,0.136692,0.252700,0.463149,0.738152,0.871601,0.908601,0.932012,0.950824,0.965852,0.975573,1.000000,C41
0.012329,0.059096,0.208412,0.263434,0.294676,0.329674,0.691665,0.973222,0.994178,0.996086,0.996666,1.000000,0.128858,0.456462,0.706585,0.836750,0.926529,0.951572,0.986076,0.995506,0.997433,0.998123,0.998580,1.000000,0.017649,0.111407,0.350534,0.481730,0.724731,0.833939,0.923007,0.969159,0.989000,0.998170,0.999913,1.000000,C35
0.362229,0.608728,0.790007,0.827047,0.832818,0.835705,0.837054,0.839500,0.843755,0.858071,0.904452,1.000000,0.035963,0.211128,0.447672,0.659648,0.799180,0.891253,0.953086,0.975557,0.984704,0.989467,0.992276,1.000000,0.009558,0.054773,0.200063,0.469513,0.661354,0.758897,0.852565,0.909942,0.941812,0.954590,0.964346,1.000000,C38
0.030050,0.068142,0.134542,0.179419,0.225450,0.275326,0.701409,0.951341,0.983360,0.988339,0.990672,1.000000,0.137146,0.316045,0.534010,0.680996,0.805833,0.889398,0.986216,0.994913,0.996889,0.997952,0.998559,1.000000,0.042768,0.218760,0.275292,0.344046,0.521825,0.663866,0.774300,0.917115,0.994152,0.999034,0.999834,1.000000,C35
0.009416,0.023489,0.078653,0.200228,0.400914,0.554996,0.946103,0.991761,0.993958,0.994924,0.995774,1.000000,0.017907,0.103072,0.263395,0.412126,0.543078,0.664540,0.808907,0.920629,0.955871,0.966227,0.973353,1.000000,0.075955,0.302529,0.430198,0.608255,0.694473,0.748740,0.794257,0.851040,0.898940,0.913294,0.920123,1.000000,C15
0.083837,0.174280,0.379204,0.549448,0.648557,0.691032,0.872745,0.951617,0.975340,0.980195,0.983523,1.000000,0.186835,0.312282,0.422613,0.569258,0.681054,0.755818,0.824192,0.879773,0.918805,0.935510,0.949134,1.000000,0.183581,0.319520,0.442969,0.567796,0.725497,0.835989,0.896038,0.958913,0.987452,0.992236,0.995420,1.000000,C18
0.152557,0.682123,0.688092,0.692090,0.745424,0.747675,0.752972,0.854042,0.997912,0.998804,0.999005,1.000000,0.263254,0.404370,0.496220,0.817431,0.916564,0.936289,0.945317,0.950360,0.957283,0.964937,0.976567,1.000000,0.041252,0.053398,0.063560,0.082649,0.133712,0.252154,0.427874,0.543019,0.631718,0.731496,0.743331,1.000000,C35
0.136688,0.262471,0.300821,0.340861,0.402122,0.500162,0.997723,0.998163,0.998278,0.998346,0.998453,1.000000,0.039052,0.237157,0.402008,0.478851,0.527180,0.565119,0.609708,0.682220,0.821304,0.947832,0.994466,1.000000,0.000920,0.007537,0.027010,0.083409,0.224235,0.642972,0.764386,0.800725,0.850695,0.914688,0.974929,1.000000,C5
0.010358,0.019969,0.060274,0.098747,0.159779,0.299784,0.822415,0.983882,0.994929,0.996729,0.997351,1.000000,0.185140,0.466684,0.709230,0.792307,0.831278,0.855022,0.936723,0.995900,0.997603,0.998530,0.999076,1.000000,0.000897,0.034199,0.212766,0.512736,0.684917,0.714912,0.745202,0.776594,0.798133,0.811610,0.836991,1.000000,C35
0.079527,0.156116,0.275124,0.371265,0.460503,0.523310,0.736208,0.885104,0.935095,0.956850,0.971025,1.000000,0.123645,0.273969,0.402722,0.513056,0.609284,0.689667,0.778433,0.841737,0.872559,0.892636,0.911294,1.000000,0.226248,0.419406,0.558313,0.637143,0.722479,0.776184,0.812056,0.844836,0.877249,0.904777,0.930064,1.000000,C57
0.290921,0.373427,0.398927,0.406286,0.411155,0.419734,0.788023,0.828388,0.862121,0.890261,0.922351,1.000000,0.127808,0.317250,0.407013,0.488155,0.581821,0.611071,0.634855,0.662212,0.875808,0.983397,0.986441,1.000000,0.040456,0.098043,0.175227,0.297503,0.381038,0.406562,0.467054,0.651342,0.809119,0.920325,0.971175,1.000000,C41
